episode,reward,steps
1,1.0,4
2,1.0,20
3,1.0,4
4,1.0,28
5,-1.0,54
6,1.0,44
7,-1.0,38
8,1.0,8
9,-1.0,10
10,1.0,4
11,-1.0,10
12,-1.0,6
13,-1.0,22
14,1.0,8
15,-1.0,42
16,-1.0,6
17,-1.0,42
18,1.0,16
19,-1.0,30
20,-1.0,14
21,1.0,4
22,-1.0,30
23,-1.0,14
24,1.0,12
25,1.0,12
26,1.0,8
27,1.0,20
28,1.0,8
29,1.0,4
30,1.0,24
31,1.0,28
32,1.0,16
33,1.0,24
34,-1.0,106
35,-1.0,18
36,1.0,8
37,1.0,28
38,1.0,56
39,1.0,60
40,-1.0,10
41,1.0,40
42,-1.0,34
43,-1.0,10
44,-1.0,10
45,-1.0,6
46,-1.0,38
47,-1.0,14
48,1.0,8
49,-1.0,18
50,-1.0,22
51,1.0,8
52,1.0,8
53,-1.0,10
54,-1.0,26
55,1.0,16
56,1.0,4
57,-1.0,18
58,1.0,16
59,1.0,8
60,-1.0,18
61,-1.0,26
62,1.0,20
63,1.0,40
64,-1.0,38
65,-1.0,18
66,-1.0,10
67,1.0,28
68,1.0,4
69,1.0,32
70,-1.0,14
71,-1.0,6
72,1.0,12
73,1.0,20
74,-1.0,10
75,1.0,16
76,1.0,12
77,-1.0,6
78,-1.0,34
79,-1.0,30
80,1.0,4
81,-1.0,14
82,-1.0,6
83,-1.0,30
84,-1.0,42
85,1.0,12
86,1.0,24
87,-1.0,34
88,1.0,4
89,1.0,12
90,-1.0,6
91,1.0,16
92,1.0,4
93,1.0,28
94,1.0,4
95,1.0,24
96,1.0,24
97,1.0,60
98,1.0,12
99,-1.0,19
100,1.0,12
101,1.0,84
102,1.0,8
103,1.0,4
104,-1.0,10
105,1.0,20
106,1.0,16
107,-1.0,6
108,-1.0,14
109,1.0,8
110,1.0,4
111,-1.0,18
112,1.0,12
113,-1.0,14
114,-1.0,18
115,1.0,32
116,1.0,12
117,1.0,20
118,-1.0,46
119,-1.0,30
120,-1.0,26
121,1.0,12
122,-1.0,6
123,-1.0,26
124,1.0,12
125,1.0,16
126,1.0,4
127,1.0,68
128,1.0,12
129,1.0,8
130,1.0,40
131,1.0,8
132,-1.0,6
133,1.0,24
134,-1.0,18
135,-1.0,10
136,-1.0,26
137,-1.0,34
138,-1.0,10
139,-1.0,6
140,-1.0,22
141,1.0,56
142,1.0,16
143,1.0,4
144,1.0,12
145,1.0,16
146,-1.0,26
147,1.0,4
148,1.0,8
149,1.0,8
150,-1.0,10
151,1.0,12
152,1.0,16
153,-1.0,14
154,-1.0,10
155,1.0,12
156,1.0,12
157,-1.0,10
158,-1.0,26
159,1.0,20
160,-1.0,10
161,1.0,20
162,-1.0,10
163,1.0,12
164,-1.0,14
165,-1.0,10
166,-1.0,50
167,-1.0,30
168,1.0,4
169,-1.0,18
170,1.0,12
171,1.0,12
172,1.0,20
173,1.0,28
174,-1.0,58
175,1.0,4
176,-1.0,18
177,-1.0,22
178,-1.0,14
179,-1.0,34
180,-1.0,42
181,-1.0,86
182,-1.0,14
183,1.0,16
184,-1.0,6
185,1.0,28
186,1.0,16
187,1.0,4
188,-1.0,10
189,-1.0,26
190,-1.0,6
191,1.0,16
192,1.0,8
193,-1.0,50
194,1.0,4
195,1.0,12
196,1.0,4
197,-1.0,18
198,-1.0,18
199,1.0,16
200,1.0,8
201,1.0,40
202,1.0,36
203,1.0,28
204,1.0,32
205,-1.0,10
206,-1.0,30
207,-1.0,22
208,1.0,12
209,-1.0,14
210,1.0,24
211,1.0,32
212,-1.0,30
213,-1.0,30
214,1.0,24
215,1.0,24
216,1.0,16
217,1.0,44
218,1.0,8
219,1.0,20
220,1.0,28
221,-1.0,14
222,-1.0,22
223,1.0,16
224,-1.0,22
225,1.0,4
226,1.0,24
227,1.0,28
228,-1.0,14
229,1.0,12
230,-1.0,6
231,1.0,28
232,-1.0,14
233,1.0,20
234,1.0,4
235,-1.0,14
236,1.0,12
