episode,reward,steps
1,1.0,8
2,-1.0,30
3,-1.0,22
4,1.0,4
5,-1.0,22
6,-1.0,14
7,-1.0,42
8,1.0,4
9,-1.0,26
10,1.0,68
11,1.0,20
12,1.0,8
13,1.0,8
14,1.0,60
15,-1.0,14
16,-1.0,54
17,1.0,16
18,-1.0,6
19,1.0,20
20,-1.0,42
21,1.0,4
22,1.0,8
23,1.0,16
24,1.0,4
25,1.0,24
26,-1.0,18
27,1.0,8
28,-1.0,10
29,1.0,12
30,-1.0,26
31,-1.0,26
32,-1.0,6
33,-1.0,14
34,1.0,24
35,1.0,28
36,1.0,4
37,-1.0,10
38,1.0,32
39,-1.0,6
40,-1.0,30
41,1.0,16
42,-1.0,10
43,-1.0,22
44,-1.0,34
45,1.0,24
46,-1.0,6
47,1.0,4
48,1.0,20
49,1.0,16
50,1.0,44
51,-1.0,22
52,1.0,36
53,1.0,40
54,-1.0,54
55,-1.0,10
56,1.0,12
57,1.0,16
58,1.0,20
59,1.0,24
60,-1.0,22
61,1.0,16
62,-1.0,10
63,-1.0,14
64,-1.0,34
65,1.0,4
66,-1.0,30
67,-1.0,14
68,-1.0,38
69,1.0,28
70,1.0,8
71,-1.0,18
72,1.0,24
73,-1.0,26
74,1.0,28
75,-1.0,10
76,1.0,60
77,1.0,36
78,1.0,4
79,1.0,12
80,-1.0,34
81,-1.0,6
82,-1.0,10
83,1.0,12
84,-1.0,10
85,1.0,20
86,-1.0,14
87,-1.0,6
88,1.0,12
89,1.0,16
90,1.0,36
91,1.0,20
92,1.0,12
93,1.0,16
94,1.0,4
95,1.0,36
96,1.0,12
97,1.0,68
98,-1.0,18
99,1.0,32
100,1.0,12
101,-1.0,26
102,-1.0,14
103,-1.0,6
104,-1.0,46
105,-1.0,18
106,1.0,20
107,1.0,32
108,1.0,16
109,-1.0,34
110,1.0,36
111,-1.0,46
112,1.0,16
113,-1.0,22
114,-1.0,22
115,1.0,16
116,-1.0,18
117,1.0,24
118,1.0,24
119,-1.0,14
120,1.0,4
121,-1.0,6
122,-1.0,18
123,1.0,24
124,-1.0,10
125,1.0,16
126,1.0,12
127,1.0,4
128,1.0,12
129,1.0,28
130,-1.0,6
131,-1.0,26
132,-1.0,10
133,1.0,44
134,-1.0,30
135,-1.0,10
136,1.0,32
137,-1.0,18
138,-1.0,10
139,-1.0,10
140,-1.0,14
141,1.0,12
142,-1.0,26
143,-1.0,6
144,-1.0,14
145,1.0,4
146,1.0,4
147,1.0,24
148,1.0,16
149,-1.0,18
150,-1.0,18
151,-1.0,42
152,-1.0,10
153,-1.0,10
154,-1.0,34
155,1.0,4
156,-1.0,22
157,1.0,16
158,1.0,4
159,1.0,52
160,-1.0,30
161,1.0,4
162,-1.0,34
163,-1.0,10
164,-1.0,14
165,-1.0,26
166,1.0,28
167,-1.0,10
168,-1.0,26
169,-1.0,30
170,1.0,52
171,-1.0,6
172,1.0,24
173,-1.0,38
174,1.0,16
175,1.0,12
176,1.0,8
177,1.0,28
178,1.0,32
179,1.0,48
180,-1.0,34
181,-1.0,6
182,-1.0,10
183,1.0,28
184,-1.0,22
185,1.0,4
186,1.0,20
187,-1.0,22
188,1.0,16
189,-1.0,6
190,1.0,44
191,-1.0,22
192,-1.0,6
193,1.0,8
194,-1.0,10
195,1.0,12
196,1.0,4
197,1.0,4
198,-1.0,14
199,-1.0,10
200,1.0,20
201,-1.0,22
202,1.0,12
203,-1.0,14
204,1.0,4
205,-1.0,10
206,-1.0,22
207,1.0,4
208,-1.0,38
209,-1.0,6
210,-1.0,14
211,1.0,16
212,-1.0,6
213,1.0,12
214,-1.0,14
215,1.0,24
216,1.0,20
217,-1.0,26
218,1.0,20
219,1.0,20
220,-1.0,6
221,1.0,12
222,-1.0,30
223,1.0,44
224,1.0,4
225,-1.0,6
226,-1.0,42
227,-1.0,6
228,1.0,24
229,1.0,16
230,1.0,8
231,-1.0,14
232,1.0,12
233,1.0,4
234,-1.0,18
235,1.0,12
236,-1.0,18
237,1.0,20
238,-1.0,34
239,1.0,40
