episode,reward,steps
1,-1.0,14
2,-1.0,6
3,-1.0,58
4,-1.0,10
5,1.0,12
6,1.0,44
7,-1.0,58
8,-1.0,62
9,-1.0,90
10,1.0,12
11,1.0,28
12,1.0,8
13,1.0,24
14,1.0,20
15,-1.0,34
16,-1.0,34
17,-1.0,38
18,1.0,96
19,-1.0,26
20,-1.0,82
21,-1.0,14
22,1.0,116
23,1.0,8
24,1.0,20
25,1.0,16
26,-1.0,42
27,-1.0,22
28,1.0,24
29,-1.0,30
30,-1.0,34
31,1.0,20
32,-1.0,6
33,-1.0,42
34,-1.0,18
35,1.0,40
36,1.0,8
37,-1.0,14
38,1.0,4
39,-1.0,18
40,-1.0,38
41,1.0,4
42,1.0,96
43,-1.0,30
44,1.0,20
45,-1.0,10
46,-1.0,22
47,1.0,68
48,-1.0,10
49,1.0,16
50,-1.0,10
51,1.0,32
52,-1.0,30
53,-1.0,14
54,1.0,60
55,-1.0,18
56,-1.0,66
57,-1.0,34
58,1.0,64
59,1.0,8
60,-1.0,30
61,-1.0,38
62,1.0,68
63,-1.0,54
64,1.0,4
65,-1.0,22
66,-1.0,14
67,1.0,96
68,1.0,8
69,-1.0,58
70,-1.0,34
71,-1.0,22
72,-1.0,22
73,-1.0,74
74,-1.0,22
75,-1.0,46
76,-1.0,10
77,-1.0,30
78,1.0,8
79,-1.0,18
80,1.0,20
81,-1.0,22
82,-1.0,34
83,1.0,12
84,1.0,4
85,1.0,24
86,1.0,56
87,1.0,52
88,-1.0,34
89,1.0,8
90,1.0,32
91,-1.0,14
92,-1.0,10
93,-1.0,42
94,-1.0,30
95,-1.0,6
96,1.0,32
97,-1.0,10
98,1.0,12
99,1.0,16
100,1.0,40
101,1.0,4
102,1.0,8
103,-1.0,10
104,1.0,4
105,-1.0,42
106,-1.0,22
107,-1.0,54
108,-1.0,46
109,1.0,32
110,-1.0,6
111,-1.0,34
112,-1.0,74
113,1.0,24
114,1.0,40
115,1.0,20
116,1.0,32
117,-1.0,26
118,-1.0,30
119,1.0,24
120,1.0,60
121,1.0,36
122,1.0,16
123,-1.0,70
124,1.0,8
125,-1.0,10
126,-1.0,114
127,1.0,28
128,1.0,12
129,-1.0,62
130,-1.0,50
131,-1.0,10
132,-1.0,62
133,-1.0,50
134,1.0,84
135,1.0,36
136,-1.0,38
137,1.0,4
138,1.0,32
139,1.0,20
140,1.0,8
141,1.0,4
142,-1.0,82
143,1.0,8
144,-1.0,78
145,1.0,20
146,1.0,32
147,1.0,28
148,1.0,16
149,1.0,20
150,1.0,80
151,-1.0,10
152,-1.0,50
153,1.0,40
