episode,reward,steps
1,-1.0,14
2,-1.0,6
3,-1.0,58
4,-1.0,10
5,1.0,12
6,1.0,44
7,-1.0,58
8,-1.0,62
9,-1.0,90
10,1.0,12
11,1.0,28
12,1.0,8
13,1.0,24
14,1.0,20
15,-1.0,34
16,-1.0,34
17,-1.0,38
18,1.0,96
19,-1.0,26
20,-1.0,82
21,-1.0,14
22,1.0,116
23,1.0,8
24,1.0,20
25,1.0,16
26,-1.0,42
27,-1.0,22
28,1.0,24
29,-1.0,30
30,-1.0,34
31,1.0,20
32,-1.0,6
33,-1.0,42
34,-1.0,18
35,1.0,40
36,1.0,8
37,-1.0,14
38,1.0,4
39,-1.0,18
40,-1.0,38
41,1.0,4
42,1.0,96
43,-1.0,30
44,1.0,20
45,-1.0,10
46,1.0,32
47,-1.0,54
48,-1.0,18
49,1.0,36
50,-1.0,86
51,-1.0,30
52,-1.0,42
53,1.0,36
54,-1.0,46
55,1.0,48
56,-1.0,42
57,1.0,60
58,1.0,52
59,1.0,44
60,1.0,4
61,1.0,80
62,1.0,8
63,1.0,40
64,-1.0,6
65,-1.0,14
66,-1.0,30
67,-1.0,14
68,1.0,4
69,-1.0,22
70,-1.0,10
71,1.0,64
72,1.0,16
73,1.0,60
74,1.0,16
75,-1.0,70
76,1.0,16
77,-1.0,34
78,1.0,44
79,-1.0,38
80,1.0,16
81,-1.0,18
82,-1.0,82
83,-1.0,14
84,-1.0,38
85,1.0,32
86,1.0,40
87,-1.0,30
88,-1.0,10
89,1.0,32
90,1.0,4
91,1.0,40
92,-1.0,22
93,-1.0,70
94,-1.0,18
95,1.0,25
96,-1.0,38
97,1.0,60
98,-1.0,22
99,-1.0,14
100,-1.0,18
101,1.0,72
102,-1.0,18
103,1.0,44
104,1.0,28
105,1.0,52
106,1.0,8
107,1.0,32
108,-1.0,22
109,-1.0,18
110,-1.0,34
111,-1.0,46
112,-1.0,38
113,-1.0,46
114,-1.0,22
115,-1.0,30
116,1.0,36
117,-1.0,18
118,1.0,16
119,1.0,48
120,-1.0,70
121,1.0,28
122,-1.0,26
123,-1.0,26
124,1.0,64
125,1.0,4
126,1.0,28
127,1.0,48
128,-1.0,14
129,1.0,24
130,1.0,48
131,1.0,20
132,1.0,24
133,1.0,48
134,-1.0,14
135,-1.0,54
136,-1.0,22
137,-1.0,14
138,-1.0,34
139,-1.0,10
140,1.0,20
141,-1.0,10
142,-1.0,30
143,-1.0,74
144,-1.0,46
145,1.0,52
146,1.0,12
147,-1.0,10
148,1.0,72
149,-1.0,70
150,-1.0,22
151,-1.0,38
152,1.0,100
153,1.0,16
