episode,reward,steps
1,1.0,16
2,-1.0,18
3,-1.0,34
4,-1.0,14
5,1.0,12
6,-1.0,6
7,1.0,28
8,1.0,16
9,1.0,44
10,-1.0,38
11,-1.0,42
12,-1.0,22
13,1.0,21
14,-1.0,14
15,-1.0,30
16,1.0,4
17,1.0,12
18,-1.0,10
19,-1.0,42
20,-1.0,14
21,-1.0,38
22,-1.0,30
23,-1.0,22
24,-1.0,22
25,1.0,16
26,-1.0,30
27,-1.0,6
28,-1.0,14
29,-1.0,46
30,1.0,8
31,1.0,24
32,1.0,24
33,-1.0,14
34,-1.0,22
35,1.0,40
36,-1.0,14
37,-1.0,26
38,1.0,52
39,1.0,36
40,1.0,8
41,-1.0,18
42,-1.0,10
43,1.0,8
44,-1.0,18
45,1.0,32
46,1.0,12
47,-1.0,22
48,-1.0,10
49,-1.0,14
50,-1.0,6
51,1.0,12
52,-1.0,18
53,1.0,16
54,1.0,20
55,1.0,8
56,1.0,4
57,-1.0,58
58,-1.0,54
59,1.0,12
60,1.0,16
61,1.0,8
62,-1.0,38
63,1.0,12
64,1.0,16
65,1.0,4
66,1.0,4
67,1.0,16
68,1.0,4
69,1.0,8
70,-1.0,26
71,-1.0,14
72,1.0,4
73,-1.0,50
74,-1.0,18
75,1.0,8
76,1.0,12
77,1.0,28
78,-1.0,22
79,1.0,16
80,1.0,28
81,-1.0,22
82,1.0,12
83,1.0,8
84,-1.0,30
85,1.0,16
86,1.0,28
87,1.0,12
88,-1.0,26
89,-1.0,14
90,-1.0,10
91,1.0,12
92,1.0,40
93,1.0,12
94,1.0,24
95,1.0,28
96,1.0,16
97,-1.0,22
98,-1.0,30
99,-1.0,26
100,1.0,4
101,-1.0,10
102,1.0,24
103,1.0,28
104,1.0,36
105,1.0,4
106,1.0,12
107,-1.0,6
108,-1.0,6
109,1.0,24
110,-1.0,54
111,1.0,24
112,-1.0,38
113,1.0,20
114,-1.0,34
115,1.0,8
116,1.0,12
117,1.0,4
118,-1.0,18
119,-1.0,26
120,1.0,28
121,1.0,16
122,1.0,8
123,-1.0,26
124,1.0,4
125,1.0,24
126,1.0,8
127,-1.0,6
128,1.0,4
129,-1.0,14
130,1.0,24
131,1.0,4
132,1.0,12
133,-1.0,54
134,-1.0,10
135,-1.0,10
136,1.0,16
137,-1.0,30
138,-1.0,18
139,1.0,12
140,-1.0,6
141,-1.0,14
142,-1.0,10
143,1.0,28
144,1.0,4
145,-1.0,46
146,-1.0,50
147,-1.0,34
148,1.0,4
149,1.0,28
150,1.0,12
151,1.0,8
152,-1.0,18
153,-1.0,26
154,-1.0,6
155,1.0,16
156,1.0,36
157,1.0,32
158,1.0,4
159,1.0,12
160,1.0,16
161,1.0,4
162,1.0,12
163,-1.0,22
164,-1.0,26
165,-1.0,14
166,-1.0,14
167,-1.0,42
168,-1.0,22
169,1.0,12
170,1.0,12
171,-1.0,22
172,1.0,24
173,1.0,28
174,1.0,28
175,-1.0,6
176,-1.0,22
177,1.0,4
178,1.0,20
179,-1.0,34
180,1.0,4
181,-1.0,34
182,-1.0,6
183,-1.0,22
184,1.0,8
185,-1.0,14
186,-1.0,22
187,-1.0,18
188,1.0,16
189,1.0,32
190,1.0,4
191,1.0,4
192,-1.0,26
193,-1.0,50
194,-1.0,6
195,-1.0,10
196,-1.0,10
197,1.0,24
198,1.0,20
199,1.0,28
200,1.0,24
201,-1.0,22
202,-1.0,22
203,-1.0,18
204,-1.0,14
205,1.0,4
206,-1.0,14
207,1.0,4
208,1.0,12
209,1.0,4
210,1.0,36
211,1.0,20
212,-1.0,22
213,-1.0,6
214,1.0,12
215,1.0,20
216,-1.0,22
217,1.0,60
218,1.0,8
219,-1.0,34
220,1.0,16
221,1.0,24
222,-1.0,14
223,-1.0,26
224,1.0,24
225,1.0,16
226,1.0,8
227,-1.0,22
228,-1.0,50
229,1.0,12
230,1.0,24
231,-1.0,14
232,1.0,20
233,1.0,4
234,-1.0,22
235,1.0,16
236,1.0,16
237,1.0,32
238,-1.0,18
239,-1.0,26
240,-1.0,50
241,-1.0,14
242,1.0,20
243,1.0,52
244,-1.0,34
245,-1.0,10
246,1.0,16
247,-1.0,6
248,1.0,12
